"test_id","exam_version","generation_batch_id","target_score_band","question_id","section","module","route","question_number","content_domain","skill_group","skill_code","skill_label","question_topic","difficulty","scoring_weight","question_type","passage","question","choice_a","choice_b","choice_c","choice_d","correct_answer","correct_choice_index","explanation","time_estimate_sec","visual_type","visual_json","table_markdown","equation_latex","student_response_type","correct_numeric_answer","answer_tolerance","primary_skill","secondary_skill","tags"
"SAT_PRACTICE_7","pdf_import_v1","import_batch_007","","SAT7_RW_M2_Q13","RW","2","hard","13","Information and Ideas","Inferences","","Inferences","Inferences","","1","multiple_choice","Data collected by the Mars rover Curiosity at the Gale Crater’s Murray Formation are suggestive of hydrological deposition of sediment in the distant past. To characterize the nature of the depositional environment, Frances Rivera-Hernández et al. analyzed the grain size of Murray Formation sediment, finding that although there are intervals of coarse grains, most of the sediment consists of fine grains that show signs of cracking due to episodic desiccation. Rivera-Hernández et al. concluded that the coarse grains are sandstone, which tends to be deposited by flowing water, whereas the fine grains are mudstone, which is slowly deposited by settling out of suspension in low-flow water, leading the researchers to posit that _____","Which choice most logically completes the text?","although the area of the Murray Formation experienced a prolonged period of dryness that prevented a lake from forming, water flowing from a distant source was present.","a lake existed at the Murray Formation for a prolonged period, though the lake occasionally experienced drying and there were periods in which one or more streams were present.","one or more streams existed at the Murray Formation for an extended period until being replaced by a lake that persisted for only a brief period before permanently drying.","a stream-fed lake was present at the Murray Formation for an extended period, and although the streams experienced occasional drying, the lake did not.","B","2","Choice B is the best answer because it most logically completes the text’s discussion of the sediments found at the Gale Crater’s Murray Formation on Mars. The text states that data gathered by the Curiosity rover suggest that bodies of water deposited sediment on Mars’s surface long ago. The text goes on to say that studying the sediment, Rivera-Hernández et al. found some coarse grains they believe are sandstone, which tends to be left by flowing water, and many more fine grains they believe are mudstone, which tends to slowly sink in low-flow water. The text further indicates that the researchers noted cracks in the fine grains that suggest there were cycles of desiccation, or drying, at the site. Taken together, this information suggests that a lake (a body of low-flow water) existed at the site for a prolonged period but occasionally experienced drying and that there were periods in which one or more streams (flowing water) were present, since the extended existence of a lake would account for the abundance of fine grains, periods of drying would account for the cracks in the fine grains, and periods with streams would account for the sections of coarse grains. Choice A is incorrect because the text indicates that an abundance of fine grains of sediment was found at the Murray Formation site, which suggests that a low-flow water source (such as a lake) was present. Further, the text makes no mention of where the water at the site may have originated from. Choice C is incorrect because the evidence described in the text doesn’t support the idea that there were streams at the Murray Formation for an extended period and a lake for just a short time. The abundance of fine grains suggests that a lake (a body of low-flow water) was present for an extended time, not just a short time, and the sections of coarse grains suggest that one or more streams (bodies of flowing water) were intermittently present while the lake existed, not at a separate time. Choice D is incorrect. Although the text suggests that both a low-flow body of water (such as a lake) and flowing water (such as streams) existed at the Murray Formation site, meaning that there could have been a stream-fed lake, the text explains that the fine grains that signify the presence of a lake exhibit cracking that indicates periods of desiccation, or drying, which suggests that a lake was present but did occasionally dry out.","","none","{}","","","","","","Inferences","","import,pdf,section:RW,source:sat-practice-test-7-digital.pdf,page:26,source_q:17"
"SAT_PRACTICE_7","pdf_import_v1","import_batch_007","","SAT7_RW_M2_Q14","RW","2","hard","14","Information and Ideas","Inferences","","Inferences","Inferences","","1","multiple_choice","An analysis by Alain Elayi and colleagues of coins minted in Sidon in the fifth and fourth centuries BCE reveals a change in their composition over time: while a coin from circa 450 BCE contains about 98% silver and copper, a coin from 367 BCE (the end of Ba’alšillem II’s reign) contains silver and copper, giving it a relatively yellowish appearance that traders would have noticed. Because coins with a silver content below were widely considered unsuitable for trade, Elayi et al. speculate that a crisis in confidence in the currency occurred in Sidon around 367 BCE, which was likely relieved— despite Sidon’s persistent oppressive financial obligations—as a result of Ba’alšillem II’s successor Abd’aštart I’s decision to _____

1%

74.2%

24.7%

80%","Which choice most logically completes the text?","proclaim that the percentage of silver in coins","keep the amount of silver in Sidonian coins consistent with that in coins minted in 367 BCE but decrease their weight.","begin minting heavier coins with a proportion of silver to copper similar to that in coins minted in 367 BCE.","fund the mining of some copper deposits that were not available to Ba’alšillem II.","B","2","Choice B is the best answer because it most logically completes the text’s discussion of Sidonian coins. As the text explains, researchers determined that Sidonian coins were made of silver and copper and that from 450 BCE to 367 BCE, the percentage of silver in each coin decreased from 98% to 74.2% while the percentage of copper increased from 1% to 24.7%. The text indicates that because the coins containing less than 80% silver weren’t considered suitable for trade (suggesting that copper was less valuable than silver) and looked different from coins containing more silver, the researchers suspect there was a serious loss in confidence in the currency in Sidon in 367 BCE when the copper content was high. It’s reasonable to assume that it wasn’t possible to boost confidence simply by devoting a greater amount of valuable silver to the currency, since Sidon was under significant and ongoing financial pressure; however, keeping the total amount of silver the same and reducing the amount of copper in the coins would have resulted in smaller coins with a higher percentage of silver. Therefore, it makes sense to suggest that Abd’aštart I (the ruler after 367 BCE) likely restored confidence in the currency by deciding to keep the amount of silver in Sidonian coins consistent with that in coins minted in 367 BCE but to decrease the coins’ weight. Choice A is incorrect because the text conveys that a crisis in confidence in the currency of Sidon likely occurred around 367 BCE because the percentage of silver in coins had fallen below 80% (presumably because Sidon’s financial pressures meant that less silver was available for currency), making the coins unsuitable for trade. Thus, announcing that the threshold for the percentage of silver in coins would be raised—that is, that coins would need to contain even more than 80% silver to be suitable for trade—likely would have worsened the crisis rather than relieved it. Choice C is incorrect because the text strongly suggests that a crisis in confidence in the currency of Sidon was caused by the proportion of silver to copper in the coins in 367 BCE, with 74.2% being too little silver for the coins to be considered suitable for trade; therefore, it’s unlikely that minting coins with a similar proportion of silver to copper (that is, still around 74.2% silver) would have restored confidence, even if the coins were heavier. Choice D is incorrect because the text gives no indication that funding the mining of more copper would have relieved a crisis in confidence in the currency of Sidon. The text establishes that Sidonian coins that visibly contained copper weren’t considered suitable for trade, so Abd’aštart I wouldn’t have wanted to add even more copper to them, and it’s unclear how else copper mining would affect views of the currency.","","none","{}","","","","","","Inferences","","import,pdf,section:RW,source:sat-practice-test-7-digital.pdf,page:27,source_q:18"
"SAT_PRACTICE_7","pdf_import_v1","import_batch_007","","SAT7_RW_M2_Q15","RW","2","hard","15","Standard English Conventions","Form, Structure, and Sense","","Form, Structure, and Sense","Form, Structure, and Sense","","1","multiple_choice","Nowadays, tug-of-war is usually seen as an informal game one might play at a picnic or in gym class. Surprisingly, the Olympic committee once decided _______ tug-of-war as an official Olympic event! Nations competed in the event at the Olympic Games from 1900 to 1920.","Which choice completes the text so that it conforms to the conventions of Standard English?","included","including","include","to include","D","4","Choice D is the best answer. The convention being tested is the use of verb forms within a sentence. The nonfinite to-infinitive verb “to include” is correctly used to form a subordinate clause that indicates what the Olympic committee decided (to include tug-of-war as an Olympic event). Choice A is incorrect because it results in an ungrammatical sentence. The finite verb “included” can’t be used in this way to form a subordinate clause that indicates what the Olympic committee decided. Choice B is incorrect because it results in an ungrammatical sentence. The nonfinite participle “including” can’t be used in this way to form a subordinate clause that indicates what the Olympic committee decided. Choice C is incorrect because it results in an ungrammatical sentence. The finite verb “include” can’t be used in this way to form a subordinate clause that indicates what the Olympic committee decided.","","none","{}","","","","","","Form, Structure, and Sense","","import,pdf,section:RW,source:sat-practice-test-7-digital.pdf,page:27,source_q:19"
"SAT_PRACTICE_7","pdf_import_v1","import_batch_007","","SAT7_RW_M2_Q16","RW","2","hard","16","Standard English Conventions","Form, Structure, and Sense","","Form, Structure, and Sense","Form, Structure, and Sense","","1","multiple_choice","The Globe Theatre in London is a reconstruction of the famed venue where many of Shakespeare’s plays were first performed. In 1613, a prop cannon _____ during a performance and ignited the Globe’s thatched roof. No one was hurt, but in two hours the original Globe was gone.","Which choice completes the text so that it conforms to the conventions of Standard English?","malfunctions","will malfunction","has malfunctioned","malfunctioned","D","4","Choice D is the best answer. The convention being tested is the use of verbs to express tense. In this choice, the past tense verb “malfunctioned” is consistent with the other past tense verbs (“ignited” and “was”) used to describe the destruction of the original Globe Theatre. Choice A is incorrect because the present tense verb “malfunctions” isn’t consistent with the other past tense verbs used to describe the destruction of the original Globe Theatre. Choice B is incorrect because the future tense verb “will malfunction” isn’t consistent with the other past tense verbs used to describe the destruction of the original Globe Theatre. Choice C is incorrect because the present perfect tense verb “has malfunctioned” isn’t consistent with the other past tense verbs used to describe the destruction of the original Globe Theatre.","","none","{}","","","","","","Form, Structure, and Sense","","import,pdf,section:RW,source:sat-practice-test-7-digital.pdf,page:27,source_q:20"
"SAT_PRACTICE_7","pdf_import_v1","import_batch_007","","SAT7_RW_M2_Q17","RW","2","hard","17","Standard English Conventions","Boundaries","","Boundaries","Boundaries","","1","multiple_choice","Nigerian American artist Toyin Ojih Odutola uses black-ink pens to create highly detailed drawings of human figures. Her portrait of novelist Zadie _____ is displayed in the National Portrait Gallery in London.","Which choice completes the text so that it conforms to the conventions of Standard English?","Smith:","Smith—","Smith","Smith,","C","3","Choice C is the best answer. The convention being tested is punctuation use between a subject and a verb. No punctuation is needed when, as in this case, a subject (“Her portrait of novelist Zadie Smith”) is immediately followed by a main verb (“is displayed”). Choice A is incorrect because no punctuation is needed between the subject and the verb. Choice B is incorrect because no punctuation is needed between the subject and the verb. Choice D is incorrect because no punctuation is needed between the subject and the verb.","","none","{}","","","","","","Boundaries","","import,pdf,section:RW,source:sat-practice-test-7-digital.pdf,page:27,source_q:21"
"SAT_PRACTICE_7","pdf_import_v1","import_batch_007","","SAT7_RW_M2_Q18","RW","2","hard","18","Standard English Conventions","Form, Structure, and Sense","","Form, Structure, and Sense","Form, Structure, and Sense","","1","multiple_choice","When a given industry—water and electricity are two well-known examples—carries high infrastructural start-up costs and other barriers that discourage competition, _____ of just one or two suppliers per municipality. Such industries are known as natural monopolies.","Which choice completes the text so that it conforms to the conventions of Standard English?","these often consist","they often consist","it often consists","this often consists","C","3","Choice C is the best answer. The convention being tested is pronoun-antecedent agreement. The singular pronoun “it” agrees in number with the singular antecedent “industry” and clearly indicates that the industry consists of just one or two suppliers per municipality. Choice A is incorrect. The plural pronoun “these” neither agrees in number with the singular antecedent “industry” nor clearly indicates that the industry—not another plural noun in the sentence, such as “start-up costs” or “barriers”— consists of just one or two suppliers per municipality. Choice B is incorrect because the plural pronoun “they” doesn’t agree in number with the singular antecedent “industry.” Choice D is incorrect because the singular pronoun “this” is ambiguous in this context; the resulting sentence leaves unclear what consists of just one or two suppliers per municipality.","","none","{}","","","","","","Form, Structure, and Sense","","import,pdf,section:RW,source:sat-practice-test-7-digital.pdf,page:28,source_q:22"
"SAT_PRACTICE_7","pdf_import_v1","import_batch_007","","SAT7_RW_M2_Q19","RW","2","hard","19","Standard English Conventions","Boundaries","","Boundaries","Boundaries","","1","multiple_choice","- 23 - - - -

As the fourteenth US librarian of Congress, Carla Hayden has many responsibilities. These include overseeing the Library of Congress’s collections, which boast more than 162 million _____ the US Copyright Office, which registers copyright claims and advises Congress on copyright law; and appointing the US poet laureate.","Which choice completes the text so that it conforms to the conventions of Standard English?","items managing","items, managing","items; managing","items. Managing","C","3","Choice C is the best answer. The convention being tested is the punctuation of elements in a complex series. It’s conventional to use a semicolon to separate items in a complex series with internal punctuation, and in this choice, the semicolon after “items” is conventionally used to separate the first item (“overseeing…items”) and the second item (“managing…law”) in a list of Hayden’s responsibilities. Choice A is incorrect because it fails to use appropriate punctuation to separate the first item and the second item in the complex series. Choice B is incorrect because a comma after “items” doesn’t match the semicolon used later to separate the second and third items in the series (“managing…law” and “and appointing the US poet laureate”). Choice D is incorrect because it results in a rhetorically unacceptable sentence fragment beginning with “Managing.”","","none","{}","","","","","","Boundaries","","import,pdf,section:RW,source:sat-practice-test-7-digital.pdf,page:28,source_q:23"
"SAT_PRACTICE_7","pdf_import_v1","import_batch_007","","SAT7_RW_M2_Q20","RW","2","hard","20","Standard English Conventions","Boundaries","","Boundaries","Boundaries","","1","multiple_choice","Digital artist Jung (Lulu) Chen primarily uses a suite of software tools to create illustrations for children’s books. To manifest the warm and welcoming atmospheres that are a signature of her _____ she occasionally relies on more traditional art techniques, such as painting with watercolors.","Which choice completes the text so that it conforms to the conventions of Standard English?","work, though,","work, though","work; though,","work, though;","A","1","Choice A is the best answer. The convention being tested is the use of punctuation within a sentence. The comma after “work” pairs with the comma after “though” to separate the supplementary element “though” from the rest of the sentence. This supplementary element signals that what follows is an exception to Chen using software tools to create illustrations, and the pair of commas indicates that this element could be removed without affecting the grammatical coherence of the sentence. Choice B is incorrect because the comma after “work” must be paired with a comma after “though” to separate the supplementary element from the rest of the sentence. Choice C is incorrect because a semicolon can’t be paired with a comma in this way to separate the supplementary element from the rest of the sentence. Choice D is incorrect because a semicolon can’t be paired with a comma in this way to separate the supplementary element from the rest of the sentence.","","none","{}","","","","","","Boundaries","","import,pdf,section:RW,source:sat-practice-test-7-digital.pdf,page:28,source_q:24"
"SAT_PRACTICE_7","pdf_import_v1","import_batch_007","","SAT7_RW_M2_Q21","RW","2","hard","21","Standard English Conventions","Boundaries","","Boundaries","Boundaries","","1","multiple_choice","Chondrites are stony meteorites that are undifferentiated—that is, their contents have not melted and separated into distinct layers. They are hardly _____ many chondrites experience aqueous alteration as a result of exposure to fluids, as well as fracturing, veining, and localized melting due to collisions with other objects.","Which choice completes the text so that it conforms to the conventions of Standard English?","pristine, though","pristine, though;","pristine; though","pristine, though,","B","2","Choice B is the best answer. The convention being tested is the use of punctuation within a sentence. This choice correctly uses a comma to separate the supplementary adverb “though” from the preceding main clause (“They are hardly pristine”) and uses a semicolon to join the two main clauses (“They… though” and “many…objects”). Further, placing the semicolon after “though” indicates that the information in the preceding main clause (chondrites are far from pristine) is contrary to what might be assumed from the information in the previous sentence (chondrites have been generally unaltered by their environment). Choice A is incorrect because placing the comma after “pristine” and using “though” as a subordinating conjunction illogically indicates that the information in the next main clause (many chondrites have experienced damage) is contrary to the information in the previous clause (chondrites are far from pristine). Choice C is incorrect because placing the semicolon after “pristine” illogically indicates that the information in the next main clause (many chondrites have experienced damage) is contrary to the information in the previous clause (chondrites are far from pristine). Choice D is incorrect because it results in a comma splice. Without a conjunction following it, the comma after “though” can’t be used in this way to join two main clauses.","","none","{}","","","","","","Boundaries","","import,pdf,section:RW,source:sat-practice-test-7-digital.pdf,page:28,source_q:25"
"SAT_PRACTICE_7","pdf_import_v1","import_batch_007","","SAT7_RW_M2_Q22","RW","2","hard","22","Expression of Ideas","Transitions","","Transitions","Transitions","","1","multiple_choice","Famous for its four-degree tilt, the leaning Garisenda Tower is a popular attraction in Bologna’s city center. However, measurements taken in 2023 showed that the tower was rotating in a concerning way. _____ city officials closed the area around the tower so experts could explore solutions to stabilize the historical twelfth-century structure.","Which choice completes the text with the most logical transition?","Similarly,","As a result,","For example,","In comparison,","B","2","Choice B is the best answer. “As a result” logically signals that the action described in this sentence—closing the area around Garisenda Tower to explore stabilization solutions—occurred as a consequence or result of measurements revealing the tower’s concerning rotation. Choice A is incorrect because “similarly” illogically signals that the action of closing the tower area is similar to the discovery of concerning rotation described in the previous sentence. Instead, closing the area around the tower to explore solutions occurred as a result of the measurements revealing the rotation. Choice C is incorrect because “for example” illogically signals that the action of closing the tower area serves as an example of the tower’s concerning rotation described in the previous sentence. Instead, closing the area around the tower to explore solutions occurred as a result of the measurements revealing the rotation. Choice D is incorrect because “in comparison” illogically signals that the action of closing the tower area is being compared to the discovery of concerning rotation described in the previous sentence. Instead, closing the area around the tower to explore solutions occurred as a result of the measurements revealing the rotation.","","none","{}","","","","","","Transitions","","import,pdf,section:RW,source:sat-practice-test-7-digital.pdf,page:29,source_q:27"
"SAT_PRACTICE_7","pdf_import_v1","import_batch_007","","SAT7_RW_M2_Q23","RW","2","hard","23","Expression of Ideas","Transitions","","Transitions","Transitions","","1","multiple_choice","Following the American Revolutionary War, North American foodways underwent a radical transformation, fueled in large part by spiking consumer demand for certain grains. The cultivation, trade, and transportation of maize and wheat, _____ reconfigured the continent’s existing regional foodways into a globally oriented food system.","Which choice completes the text with the most logical transition?","in particular,","alternatively,","by comparison,","second of all,","A","1","Choice A is the best answer. “In particular” logically signals that the information in this sentence—that maize and wheat supply chains transformed North American foodways into a global food system—provides specific, precise details elaborating on the more general information in the previous sentence about the transformation of North American foodways (with maize and wheat the “certain grains” at the center of it). Choice B is incorrect because “alternatively” illogically signals that the information in this sentence is an alternative option to the previous information about the transformation of North American foodways. Instead, the roles of maize and wheat in creating a global food system are specific, precise details elaborating on that information. Choice C is incorrect because “by comparison” illogically signals that the information in this sentence is being compared to the previous information about the transformation of North American foodways. Instead, the roles of maize and wheat in creating a global food system are specific, precise details elaborating on that information. Choice D is incorrect because “second of all” illogically signals that the information in this sentence is a second, separate claim from the previous claim that North American foodways were transformed. Instead, the roles of maize and wheat in creating a global food system are specific, precise details elaborating on that information, rather than a separate claim.","","none","{}","","","","","","Transitions","","import,pdf,section:RW,source:sat-practice-test-7-digital.pdf,page:30,source_q:29"
"SAT_PRACTICE_7","pdf_import_v1","import_batch_007","","SAT7_RW_M2_Q24","RW","2","hard","24","Expression of Ideas","Transitions","","Transitions","Transitions","","1","multiple_choice","When, in 2017, Cambridge University students Lucy Moss and Toby Marlow decided they wanted to develop a musical together, one of their goals was for their female actor friends to have good parts to play. _____ they created the show Six, a retelling of the history of King Henry VIII’s wives in which each of the six queens has a starring role.","Which choice completes the text with the most logical transition?","In other words,","In summary,","For example,","To that end,","D","4","Choice D is the best answer. “To that end” logically signals that the information in this sentence—the students’ creation of a show with six starring female roles—is the product of a goal or desire in the previous sentence (the students’ wish to develop a musical with roles for female actors). Choice A is incorrect because “in other words” illogically signals that the information in this sentence is a paraphrase or restatement of the previous information about the students’ wish to develop a musical with roles for female actors. Instead, the students’ show is the product of that desire. Choice B is incorrect because “in summary” illogically signals that the information in this sentence summarizes the previous information about the students’ wish to develop a musical with roles for female actors. Instead, the students’ show is the product of that desire. Choice C is incorrect because “for example” illogically signals that the information in this sentence is merely an example of the previous information about the students’ wish to develop a musical with roles for female actors. Instead, the students’ show is the direct product of that desire.","","none","{}","","","","","","Transitions","","import,pdf,section:RW,source:sat-practice-test-7-digital.pdf,page:30,source_q:30"
"SAT_PRACTICE_7","pdf_import_v1","import_batch_007","","SAT7_RW_M2_Q25","RW","2","hard","25","Expression of Ideas","Transitions","","Transitions","Transitions","","1","multiple_choice","Mountain climbing routes that incorporate metal rungs and cables are known as via ferratas, from the Italian phrase for “iron path.” As climbing these routes has shifted from a mode of travel to a sporting activity, modern via ferratas are rarely designed to simply reach a summit. _____ new routes favor recreation over utility, aiming to provide a challenging climb or showcase dramatic scenery.","Which choice completes the text with the most logical transition?","Additionally,","On the other hand,","More often,","Nonetheless,","C","3","Choice C is the best answer. “More often” logically signals that the claim in this sentence—that new via ferratas favor recreation over utility—explains a difference between the new “sporting activity” routes and the older “mode of travel” routes. In so doing, it emphasizes and reinforces the previous claim (“modern via ferratas are rarely designed to simply reach a summit”). Choice A is incorrect because “additionally” illogically signals that this sentence’s claim about new via ferratas adds a new, separate point to the previous claim (“modern via ferratas are rarely designed to simply reach a summit”). Instead, the second claim—that new routes favor recreation over utility—emphasizes and reinforces the previous one. Choice B is incorrect because “on the other hand” illogically signals that this sentence’s claim about new via ferratas contrasts with or opposes the previous claim (“modern via ferratas are rarely designed to simply reach a summit”). Instead, the second claim—that new routes favor recreation over utility—emphasizes and reinforces the previous one. Choice D is incorrect because “nonetheless” illogically signals that this sentence’s claim about new via ferratas is true despite the previous claim (“modern via ferratas are rarely designed to simply reach a summit”). Instead, the second claim—that new routes favor recreation over utility—emphasizes and reinforces the previous one.","","none","{}","","","","","","Transitions","","import,pdf,section:RW,source:sat-practice-test-7-digital.pdf,page:30,source_q:31"
"SAT_PRACTICE_7","pdf_import_v1","import_batch_007","","SAT7_RW_M2_Q26","RW","2","hard","26","Expression of Ideas","Rhetorical Synthesis","","Rhetorical Synthesis","Rhetorical Synthesis","","1","multiple_choice","While researching a topic, a student has taken the following notes:

• Samuel Delany is a US writer known for his science fiction.
• Delany’s science fiction novel Babel-17 was published in 1966.
• The novel won a Nebula Award in 1967.
• The Nebula Awards are given each year to the best works of science fiction published in the US.","The student wants to indicate the title of a novel that won a Nebula Award. Which choice most effectively uses relevant information from the notes to accomplish this goal?","Babel-17, by Samuel Delany, won a Nebula Award in 1967.","Samuel Delany published a science fiction novel in 1966.","Samuel Delany is an award-winning US writer known for his science fiction.","One of Samuel Delany’s novels was among the best works of science fiction published in the US.","A","1","Choice A is the best answer. The sentence indicates the title of a novel that won a Nebula Award, noting that Babel-17 by Samuel Delany won the award in 1967. Choice B is incorrect because the sentence identifies the year that Samuel Delany published a science fiction novel; it doesn’t indicate the novel’s title or that it won a Nebula Award. Choice C is incorrect because the sentence provides an introduction of Samuel Delany; it doesn’t indicate the title of a novel that has won a Nebula Award. Choice D is incorrect because the sentence indicates that one of Samuel Delany’s novels met the qualification for a Nebula Award; it doesn’t indicate the novel’s title or that it won an award.","","none","{}","","","","","","Rhetorical Synthesis","","import,pdf,section:RW,source:sat-practice-test-7-digital.pdf,page:31,source_q:32"
"SAT_PRACTICE_7","pdf_import_v1","import_batch_007","","SAT7_RW_M2_Q27","RW","2","hard","27","Expression of Ideas","Rhetorical Synthesis","","Rhetorical Synthesis","Rhetorical Synthesis","","1","multiple_choice","While researching a topic, a student has taken the following notes:

• Chiura Obata was a Japanese American artist who lived in California.
• Yosemite Falls is a notable painting by Obata.
• It uses a Japanese method of black ink painting called sumi-e.
• This painting was completed in 1930.","The student wants to indicate the year Yosemite Falls was completed. Which choice most effectively uses relevant information from the notes to accomplish this goal?","While living in California, Obata created black ink paintings.","Obata, a Japanese American artist, created a notable painting.","Yosemite Falls was completed in 1930.","Obata used a Japanese painting method called sumi-e.","C","3","Choice C is the best answer. The sentence indicates the year Yosemite Falls was completed, stating that it was completed in 1930. Choice A is incorrect. The sentence indicates where Obata created black ink paintings; it doesn’t indicate when the painting was completed. Choice B is incorrect. While the sentence identifies Obata as an artist who created a notable painting, it doesn’t indicate when that painting was completed. Choice D is incorrect. The sentence identifies the method Obata used; it doesn’t indicate when the painting was completed.","","none","{}","","","","","","Rhetorical Synthesis","","import,pdf,section:RW,source:sat-practice-test-7-digital.pdf,page:31,source_q:33"
"SAT_PRACTICE_7","pdf_import_v1","import_batch_007","","SAT7_MATH_M1_Q01","MATH","1","base","1","Geometry and Trigonometry","Area and volume","","Area and volume","Area and volume","","1","multiple_choice","","Rectangle P has an area of 72 square inches. If a rectangle with an area of 20 square inches is removed from rectangle P, what is the area, in square inches, of the resulting figure?","92","84","80","52","D","4","Choice D is correct. It’s given that rectangle P has an area of 72 square inches. If a rectangle with an area of 20 square inches is removed from rectangle P, the area, in square inches, of the resulting figure is 72 20 - , or 52. Choice A is incorrect and may result from conceptual or calculation errors. Choice B is incorrect and may result from conceptual or calculation errors. Choice C is incorrect and may result from conceptual or calculation errors.","","none","{}","","","","","","Area and volume","","import,pdf,section:MATH,source:sat-practice-test-7-digital.pdf,page:34,source_q:2"
"SAT_PRACTICE_7","pdf_import_v1","import_batch_007","","SAT7_MATH_M1_Q02","MATH","1","base","2","Advanced Math","Nonlinear equations in one variable","","Nonlinear equations in one variable","Nonlinear equations in one variable","","1","multiple_choice","","|p| + 61 = 65

Which value is a solution to the given equation?","65/61","4","126","130","B","2","Choice B is correct. Subtracting 61 from each side of the given equation yields p 4 = . By the definition of absolute value, if p 4 = , then p 4 = or p 4 =- . Of the given choices, 4 is a solution to the given equation. Choice A is incorrect. This is the quotient, not the difference, of 65 and 61. Choice C is incorrect. This is the sum, not the difference, of 65 and 61. Choice D is incorrect and may result from conceptual or calculation errors.","","none","{}","","","","","","Nonlinear equations in one variable","","import,pdf,section:MATH,source:sat-practice-test-7-digital.pdf,page:34,source_q:3"
"SAT_PRACTICE_7","pdf_import_v1","import_batch_007","","SAT7_MATH_M1_Q03","MATH","1","base","3","Algebra","Linear equations in one variable","","Linear equations in one variable","Linear equations in one variable","","1","multiple_choice","","Lorenzo purchased a box of cereal and some strawberries at the grocery store. Lorenzo paid $2 for the box of cereal and $1.90 per pound for the strawberries. If Lorenzo paid a total of $9.60 for the box of cereal and the strawberries, which of the following equations can be used to find p, the number of pounds of strawberries Lorenzo purchased? (Assume there is no sales tax.)","1.90p + 2 = 9.60","1.90p − 2 = 9.60","1.90 + 2p = 9.60","1.90 − 2p = 9.60","A","1","Choice A is correct. It’s given that p represents the number of pounds of strawberries Lorenzo purchased and Lorenzo paid . $1 90 per pound for the strawberries. It follows that the total amount, in dollars, Lorenzo paid for strawberries can be represented by . p 1 90 . It’s given that Lorenzo paid $2 for the box of cereal. If Lorenzo paid a total of . $9 60 for the box of cereal and strawberries, it follows that the equation . . p 1 90 2 9 60 + = can be used to find p. Choice B is incorrect and may result from conceptual errors. Choice C is incorrect and may result from conceptual errors. Choice D is incorrect and may result from conceptual errors.","","none","{}","","","","","","Linear equations in one variable","","import,pdf,section:MATH,source:sat-practice-test-7-digital.pdf,page:34,source_q:4"
"SAT_PRACTICE_7","pdf_import_v1","import_batch_007","","SAT7_MATH_M1_Q04","MATH","1","base","4","Problem-Solving and Data Analysis","One-variable data","","One-variable data","One-variable data","","1","multiple_choice","","The bar graph summarizes the charge, in kilowatt-hours (kWh), a battery received each day for 15 days.

For how many of these 15 days did the battery receive a charge of 0 kWh?","0","1","4","6","D","4","Choice D is correct. It’s given that the bar graph summarizes the charge, in kilowatt-hours kWh ^ h, a battery received each day for 15 days. The height of each bar in the bar graph shown represents the number of days the battery received the charge, in kWh, specified at the bottom of the bar. The bar for a charge of kWh 0 reaches a height of 6. Therefore, the battery received a charge of kWh 0 for 6 of these days. Choice A is incorrect. This is the charge, in kWh, that the battery received, not the number of days the battery received this charge. Choice B is incorrect. This is the number of days the battery received a charge of either 8, 16, or 23 kWh. Choice C is incorrect. This is the number of days the battery received a charge of 11 kWh.","","bar_graph","{""diagram_type"":""bar_graph"",""render_mode"":""exact_to_scale"",""x_label"":""Charge (kWh)"",""y_label"":""Number of days"",""categories"":[""0"",""8"",""9"",""11"",""16"",""23""],""values"":[6,1,2,4,1,1],""y_min"":0,""y_max"":7,""grid"":true,""target"":""charge of 0 kWh""}","","","","","","One-variable data","","import,pdf,section:MATH,source:sat-practice-test-7-digital.pdf,page:35,source_q:5"
"SAT_PRACTICE_7","pdf_import_v1","import_batch_007","","SAT7_MATH_M1_Q05","MATH","1","base","5","Algebra","Linear functions","","Linear functions","Linear functions","","1","student_response","","A line in the xy-plane has a slope of 9 and passes through the point (0, −5). The equation y = px + r defines the line, where p and r are constants. What is the value of p?","","","","","","","The correct answer is 9. It’s given that the equation y px r = + defines the line. In this equation, p represents the slope of the line and r represents the y-coordinate of the y-intercept of the line. It’s given that the line has a slope of 9. Therefore, the value of p is 9.","","none","{}","","","numeric","9","0.0001","Linear functions","","import,pdf,section:MATH,source:sat-practice-test-7-digital.pdf,page:35,source_q:6"
"SAT_PRACTICE_7","pdf_import_v1","import_batch_007","","SAT7_MATH_M1_Q06","MATH","1","base","6","Geometry and Trigonometry","Lines, angles, and triangles","","Lines, angles, and triangles","Lines, angles, and triangles","","1","multiple_choice","","Triangles EFG and JKL are congruent, where E, F, and G correspond to J, K, and L, respectively. The measure of angle E is 45° and the measure of angle F is 20°. What is the measure of angle J?","20°","45°","135°","160°","B","2","Choice B is correct. It’s given that triangles EFG and JKL are congruent such that angle E corresponds to angle J. Corresponding angles of congruent triangles are congruent, so angle E and angle J must be congruent. Therefore, if the measure of angle E is ° 45 , then the measure of angle J is also ° 45 . Choice A is incorrect. This is the measure of angle K, not angle J. Choice C is incorrect and may result from conceptual or calculation errors. Choice D is incorrect and may result from conceptual or calculation errors.","","none","{}","","","","","","Lines, angles, and triangles","","import,pdf,section:MATH,source:sat-practice-test-7-digital.pdf,page:36,source_q:9"
