"test_id","exam_version","generation_batch_id","target_score_band","question_id","section","module","route","question_number","content_domain","skill_group","skill_code","skill_label","question_topic","difficulty","scoring_weight","question_type","passage","question","choice_a","choice_b","choice_c","choice_d","correct_answer","correct_choice_index","explanation","time_estimate_sec","visual_type","visual_json","table_markdown","equation_latex","student_response_type","correct_numeric_answer","answer_tolerance","primary_skill","secondary_skill","tags"
"SAT_RW_25","rw_section_v1","batch_25","RW adaptive practice","RW25-M2-Q04","RW","2","hard","4","Craft and Structure","Words in Context","RW.WIC","Words in Context","claim function","Hard","1","multiple_choice","Literary scholar Imani Cho argues that a poet’s notebooks substantiate a disputed interpretation of one poem. The notebooks contain drafts in which the poet repeatedly links the poem’s river imagery to factory runoff, a connection only hinted at in the published version. Cho does not treat the notebooks as replacing the poem; she uses them as evidence that the environmental reading is not accidental. Without the drafts, the interpretation would rest mainly on a few ambiguous images.","Which choice best explains the role of “substantiate” in the passage?","It suggests that the notebooks exaggerate the importance of the poem’s river imagery.","It shows that the notebooks provide evidence for an interpretation that might otherwise seem uncertain.","It indicates that the notebooks turn the poem into a physical object.","It implies that the notebooks are unrelated to the published poem.","B","2","The notebooks support Cho’s interpretation with draft evidence, so “substantiate” marks evidentiary support.","70","none","{}","","","","","","Words in Context","Words in Context","passage:R024 arch:RW_WIC_007 sim:rw_words_in_context_verb_pronoun_agreement fp:20fc37cbd878 wic hard_vocab vocab:HV_130 tier:V4 target:substantiate"
"SAT_RW_25","rw_section_v1","batch_25","RW adaptive practice","RW25-M2-Q05","RW","2","hard","5","Craft and Structure","Text Structure and Purpose","RW.TSP","Text Structure and Purpose","complex structure","Hard","1","multiple_choice","Many historians once described early radio audiences as passive listeners gathered silently around a household receiver. Letters sent to stations in the 1920s challenge that image. Listeners requested songs, corrected announcers’ mistakes, and organized local clubs around favorite programs. Some even threatened to stop tuning in unless stations changed their schedules. Such letters reveal radio not merely as a technology that delivered sound but as a medium through which audiences tried to influence what they heard.","Which choice best describes the structure of the text?","It narrates the invention of a technology, then explains why the invention quickly became obsolete.","It compares radio with several later media and argues that radio was less interactive than they were.","It describes a set of letters in chronological order and concludes that most letters were never delivered.","It introduces a common view, uses archival evidence to complicate that view, and states a broader implication of the evidence.","D","4","The text begins with the passive-audience view, presents letters that complicate it, and draws a broader conclusion.","70","none","{}","","","","","","Text Structure and Purpose","Text Structure and Purpose","passage:R025 arch:RW_TSP_004 sim:rw_text_structure_and_purpose_logical_link fp:7cfe02132797"
"SAT_RW_25","rw_section_v1","batch_25","RW adaptive practice","RW25-M2-Q06","RW","2","hard","6","Craft and Structure","Text Structure and Purpose","RW.TSP","Text Structure and Purpose","purpose of detail","Hard","1","multiple_choice","The shell of the chambered nautilus grows by adding larger compartments as the animal matures. Popular illustrations often present this shell as a perfect mathematical spiral. Real shells, however, vary subtly: growth can slow when food is scarce, and repaired injuries may leave slight distortions. Water temperature can also affect how quickly new shell material forms. Biologist Ren Ito uses these variations to remind students that living organisms rarely match the clean diagrams used to introduce them.","What is the main purpose of the examples of scarce food and repaired injuries?","To show that nautiluses repair their shells more effectively than other marine animals do","To identify the mathematical formula that describes every nautilus shell","To argue that popular illustrations are more accurate than biological specimens","To explain why actual nautilus shells can differ from idealized diagrams","D","4","The examples identify conditions that create variations, supporting the point that real shells differ from perfect diagrams.","70","none","{}","","","","","","Text Structure and Purpose","Text Structure and Purpose","passage:R026 arch:RW_TSP_005 sim:rw_text_structure_and_purpose_punctuation_boundary fp:22f66461bf83"
"SAT_RW_25","rw_section_v1","batch_25","RW adaptive practice","RW25-M2-Q07","RW","2","hard","7","Craft and Structure","Text Structure and Purpose","RW.TSP","Text Structure and Purpose","paragraph function","Hard","1","multiple_choice","In a study of medieval ink, chemists found that two manuscripts from distant monasteries contained the same unusual copper compound. The finding might suggest that one monastery copied the other’s recipe. Yet the compound also appears in a mineral deposit located between the two sites. Because merchants traveled through that region carrying pigments and other writing materials, the shared ingredient may reflect a common supply route rather than direct contact between scribes. The chemical match is therefore suggestive, but it does not identify who knew whose methods.","Which choice best describes how the text develops its explanation?","It presents a possible conclusion from chemical evidence, then offers an alternative explanation based on geography and trade.","It argues that merchants wrote most medieval manuscripts before monasteries began copying them.","It lists several minerals used in ink and ranks them from most to least common.","It describes a copying error in one manuscript and explains how chemists corrected it.","A","1","The text first notes that the compound could imply direct copying, then proposes a supply-route explanation.","70","none","{}","","","","","","Text Structure and Purpose","Text Structure and Purpose","passage:R027 arch:RW_TSP_006 sim:rw_text_structure_and_purpose_verb_pronoun_agreement fp:4a55a09aee37"
"SAT_RW_25","rw_section_v1","batch_25","RW adaptive practice","RW25-M2-Q08","RW","2","hard","8","Craft and Structure","Cross-Text Connections","RW.CTC","Cross-Text Connections","paired text tension","Hard","1","multiple_choice","Text 1: Urban rooftop gardens can reduce summer heat inside buildings. Soil and leaves absorb sunlight that would otherwise strike dark roofing materials, and the plants release water vapor that cools the surrounding air. In dense neighborhoods, even small reductions in roof temperature can lessen demand for air conditioning during afternoon peaks. Rooftop plantings may also slow stormwater runoff by holding rain briefly before it enters drains. Text 2: Rooftop gardens offer environmental benefits, but building managers must evaluate roof strength before installing them. Wet soil can be heavy, and older structures may require reinforcement that makes a garden financially impractical. Maintenance access, drainage, and insurance costs can also determine whether a roof is a realistic place for planting. safely.","Based on the texts, how would the author of Text 2 most likely respond to the discussion in Text 1?","By disputing that plants release water vapor into the surrounding air","By claiming that dark roofs cool buildings more effectively than planted roofs do","By suggesting that rooftop gardens should be installed only on buildings without managers","By acknowledging the cooling benefits of rooftop gardens while stressing that structural and financial constraints may limit their use","D","4","Text 2 does not reject the benefits; it qualifies them by adding roof-strength and cost concerns.","70","none","{}","","","","","","Cross-Text Connections","Cross-Text Connections","passage:R028 arch:RW_CTC_002 sim:rw_cross_text_connections_revision_goal fp:8fdfcf95e2e7"
"SAT_RW_25","rw_section_v1","batch_25","RW adaptive practice","RW25-M2-Q09","RW","2","hard","9","Information and Ideas","Central Ideas and Details","RW.CID","Central Ideas and Details","central idea hard","Hard","1","multiple_choice","Researchers studying ancient textile dyes often assumed that purple threads in one coastal region came from imported shellfish dye, a costly material associated with elite trade. New chemical tests on several cloth fragments found a plant-based purple dye instead. Because the plant grows locally and can be processed with simple tools, the findings suggest that some purple textiles may have been produced by local workshops rather than imported through luxury networks. The result does not rule out trade, but it expands the range of possible producers.","Which choice best summarizes the text?","Plant-based dyes were always more costly than shellfish dyes in ancient coastal regions.","Researchers have proved that no coastal textiles were traded through luxury networks.","Chemical evidence suggests that some purple textiles once attributed to imported luxury dye may instead reflect local production.","Local workshops avoided purple dyes because the plants needed to make them were rare.","C","3","The text explains that tests revealed local plant dye, challenging the assumption of imported shellfish dye.","70","none","{}","","","","","","Central Ideas and Details","Central Ideas and Details","passage:R029 arch:RW_CID_003 sim:rw_central_ideas_and_details_contrast fp:4ffbc6a3f544"
"SAT_RW_25","rw_section_v1","batch_25","RW adaptive practice","RW25-M2-Q10","RW","2","hard","10","Information and Ideas","Central Ideas and Details","RW.CID","Central Ideas and Details","detail relationship","Hard","1","multiple_choice","Composer Ruth Crawford Seeger often arranged folk melodies without surrounding them with the lush harmonies common in concert music of her time. In several arrangements, she lets a melody begin alone and then adds sparse supporting lines that avoid covering the tune. This restraint does not make the music simple; instead, it directs attention to small rhythmic shifts that might disappear in a denser texture. Listeners can hear how a repeated phrase changes when its accent falls differently.","According to the text, what is one effect of Seeger’s sparse supporting lines?","They make the melody sound like the lush concert music of her time.","They help listeners notice subtle rhythmic changes in the melody.","They prevent the melody from beginning alone.","They remove the folk origins of the melody from the arrangement.","B","2","The text says sparse lines direct attention to small rhythmic shifts.","70","none","{}","","","","","","Central Ideas and Details","Central Ideas and Details","passage:R030 arch:RW_CID_004 sim:rw_central_ideas_and_details_cause_effect fp:ee6210185ba6"
"SAT_RW_25","rw_section_v1","batch_25","RW adaptive practice","RW25-M2-Q11","RW","2","hard","11","Information and Ideas","Central Ideas and Details","RW.CID","Central Ideas and Details","central contrast","Hard","1","multiple_choice","A team examining old weather diaries found that many entries described “heavy fog” on mornings when modern reconstructions show only moderate humidity. The discrepancy puzzled the team until they considered fuel use. Coal smoke in the city likely mixed with ordinary mist, making the air seem thicker to observers. The diaries may therefore record not just weather conditions but also the sensory effects of urban pollution. Such records can be valuable, but they must be read alongside evidence about the built environment.","Which choice best describes the main point of the text?","The diaries are unreliable because their authors never recorded morning conditions.","Modern reconstructions show that humidity was absent on most foggy mornings.","Coal smoke prevented diary writers from seeing any changes in the weather.","Descriptions in the diaries may reflect a combination of weather and pollution rather than weather alone.","D","4","The text concludes that the diary descriptions may include both weather and pollution effects.","70","none","{}","","","","","","Central Ideas and Details","Central Ideas and Details","passage:R031 arch:RW_CID_005 sim:rw_central_ideas_and_details_purpose_sentence fp:f356446e6777"
"SAT_RW_25","rw_section_v1","batch_25","RW adaptive practice","RW25-M2-Q12","RW","2","hard","12","Information and Ideas","Command of Evidence","RW.COE","Command of Evidence","quantitative evidence","Hard","1","multiple_choice","Marine biologist Keiko Sato hypothesizes that removing algae from young coral fragments improves growth mainly when the fragments also receive strong light. She tests fragments under four conditions and records their average growth after eight weeks. Each tank contains fragments of the same coral species, and the water temperature is held constant so that light level and algae removal are the main variables being compared. Sato predicts that algae removal will matter less when light is limited.","Which choice best describes data from the table that support Sato’s hypothesis?","Fragments grew less under high light than under low light regardless of algae removal.","Removing algae caused the same growth increase under both light conditions.","Fragments with algae removed grew 2.4 mm less under high light than under low light.","Removing algae increased growth by 2.8 mm under high light but by only 0.3 mm under low light.","D","4","The table shows a much larger algae-removal benefit under high light than under low light.","70","table","{}","| Trial condition | Average coral fragment growth after 8 weeks |
|---|---:|
| Low light, no algae removed | 2.1 mm |
| Low light, algae removed | 2.4 mm |
| High light, no algae removed | 3.0 mm |
| High light, algae removed | 5.8 mm |","","","","","Command of Evidence","Command of Evidence","passage:R032 arch:RW_COE_003 sim:rw_command_of_evidence_cause_effect fp:bc8f2235f2a9"
"SAT_RW_25","rw_section_v1","batch_25","RW adaptive practice","RW25-M2-Q13","RW","2","hard","13","Information and Ideas","Command of Evidence","RW.COE","Command of Evidence","quantitative inference","Hard","1","multiple_choice","An urban planner argues that neighborhoods with more tree canopy tend to have lower median block temperatures during summer afternoons. The table summarizes measurements from four neighborhoods collected on the same day. All measurements were taken between 2:00 and 3:00 p.m., and the planner notes that the neighborhoods have similar street widths, making canopy coverage a plausible explanation for the observed temperature differences. The planner is looking for a pattern across neighborhoods rather than a single isolated example.","Which choice best uses data from the table to support the planner’s argument?","Neighborhood A had the lowest canopy coverage and the lowest median block temperature.","The neighborhoods with the greatest tree canopy coverage, C and D, also had the lowest median block temperatures.","Neighborhood B was warmer than Neighborhood A despite having more tree canopy coverage.","Neighborhood D had less canopy coverage than Neighborhood C but a higher median block temperature.","B","2","The data show an inverse pattern: C and D have the most canopy and the lowest temperatures.","70","table","{}","| Neighborhood | Median block temperature | Tree canopy coverage |
|---|---:|---:|
| A | 32.4°C | 9% |
| B | 31.8°C | 14% |
| C | 29.6°C | 33% |
| D | 28.9°C | 41% |","","","","","Command of Evidence","Command of Evidence","passage:R033 arch:RW_COE_004 sim:rw_command_of_evidence_purpose_sentence fp:820cac9ec555"
"SAT_RW_25","rw_section_v1","batch_25","RW adaptive practice","RW25-M2-Q14","RW","2","hard","14","Information and Ideas","Inferences","RW.INF","Inferences","complex inference","Hard","1","multiple_choice","A linguist recorded conversations in a fishing village where younger speakers often used a shortened form of a traditional greeting. Older speakers used the shortened form too, but mainly when talking with younger relatives. In public ceremonies, speakers of all ages used the longer form. The linguist concludes that the shortened greeting is not simply replacing the older one. Instead, the two forms appear to carry different social meanings that speakers can choose among depending on formality and audience.","Which choice describes a reasonable inference from the text?","Younger speakers are unable to understand the longer greeting form.","Speakers choose between the two greeting forms partly according to social setting and audience.","Older speakers never use the shortened greeting outside public ceremonies.","The village has stopped using traditional greetings in ceremonial contexts.","B","2","The greeting form varies by age, audience, and ceremony, so it is conditioned by social context rather than simple replacement.","70","none","{}","","","","","","Inferences","Inferences","passage:R034 arch:RW_INF_004 sim:rw_inferences_word_function fp:1ed595b6d8d8"
"SAT_RW_25","rw_section_v1","batch_25","RW adaptive practice","RW25-M2-Q15","RW","2","hard","15","Information and Ideas","Inferences","RW.INF","Inferences","hard inference","Hard","1","multiple_choice","A paleontologist comparing fossil shells found that specimens from deeper layers were thicker than those from shallower layers. The change could reflect evolution over time, but the deeper shells were also recovered from a rock layer formed in rougher water. Because rough water can favor sturdier shells, the paleontologist hesitates to treat thickness as evidence of a simple chronological trend. More samples from calm-water deposits of the same age would help separate age from habitat.","Which choice best states what the text suggests about the shell evidence?","The thinner shells must have been transported from deeper layers by rough water.","The fossil record proves that shell thickness never changes over time.","The difference in shell thickness may be related to ancient water conditions rather than only to the age of the fossils.","The paleontologist believes all specimens came from the same water conditions.","C","3","The paleontologist notes rougher water in deeper layers as an alternative explanation for thicker shells.","70","none","{}","","","","","","Inferences","Inferences","passage:R035 arch:RW_INF_005 sim:rw_inferences_revision_goal fp:2ea1975cee5a"
"SAT_RW_25","rw_section_v1","batch_25","RW adaptive practice","RW25-M2-Q16","RW","2","hard","16","Standard English Conventions","Boundaries","SEC.BND","Boundaries","conjunctive adverb boundary","Hard","1","multiple_choice","The archive’s oldest map shows a road crossing the marsh [___] however, later surveys place the road along the ridge.","Which choice completes the text with the correct punctuation around the conjunctive adverb?",", however,",". however,","; however,","however,","C","3","A semicolon before and a comma after “however” correctly connect two independent clauses.","55","none","{}","","","","","","Boundaries","Boundaries","sec grammar arch:SEC-BND-051 sim:SEC.BND:conjunctive_adverb_boundary:A._minimal-context_version fp:7df995bc399a ctx:CTX-GRM-008 tier:SEC3"
"SAT_RW_25","rw_section_v1","batch_25","RW adaptive practice","RW25-M2-Q17","RW","2","hard","17","Standard English Conventions","Boundaries","SEC.BND","Boundaries","restrictive modifier punctuation","Hard","1","multiple_choice","The specimens [___] were stored separately from the spring samples.","Which choice completes the text so that punctuation is used correctly?",", collected during the winter survey,","collected during the winter survey,","; collected during the winter survey","collected during the winter survey","D","4","The modifier is essential because it identifies which specimens were stored separately, so no commas are needed.","55","none","{}","","","","","","Boundaries","Boundaries","sec grammar arch:SEC-BND-036 sim:SEC.BND:restrictive_no_comma:A._minimal-context_version fp:dc73ac71a801 ctx:CTX-GRM-009 tier:SEC3"
"SAT_RW_25","rw_section_v1","batch_25","RW adaptive practice","RW25-M2-Q18","RW","2","hard","18","Standard English Conventions","Boundaries","SEC.BND","Boundaries","nonrestrictive relative clause","Hard","1","multiple_choice","The Kinora Bridge [___] was completed in 1912, still carries pedestrian traffic across the canal.","Which choice completes the text with the correct relative-clause punctuation?",", which was completed in 1912,","which was completed in 1912","; which was completed in 1912,","which was completed in 1912,","A","1","The nonrestrictive relative clause adds extra information about a specific bridge and should be set off with commas.","55","none","{}","","","","","","Boundaries","Boundaries","sec grammar arch:SEC-BND-031 sim:SEC.BND:nonrestrictive_relative_clause:A._minimal-context_version fp:54ddb331482d ctx:CTX-GRM-010 tier:SEC3"
"SAT_RW_25","rw_section_v1","batch_25","RW adaptive practice","RW25-M2-Q19","RW","2","hard","19","Standard English Conventions","Form, Structure, and Sense","SEC.FSS","Form, Structure, and Sense","logical subject after modifier","Hard","1","multiple_choice","While reviewing the soil samples under a microscope [___]","Which choice completes the sentence with a logical subject for the introductory modifier?","several grains of volcanic glass were noticed by the geologist.","the geologist noticed several grains of volcanic glass.","the microscope revealed several grains of volcanic glass to the geologist.","there were several grains of volcanic glass noticed by the geologist.","B","2","The introductory modifier “While reviewing...” must logically describe the geologist, not the microscope or the grains.","55","none","{}","","","","","","Form, Structure, and Sense","Form, Structure, and Sense","sec grammar arch:SEC-FSS-061 sim:SEC.FSS:logical_subject_after_modifier:A._single-trap_version fp:b300d2d4a63d ctx:CTX-GRM-011 tier:SEC3"
"SAT_RW_25","rw_section_v1","batch_25","RW adaptive practice","RW25-M2-Q20","RW","2","hard","20","Standard English Conventions","Form, Structure, and Sense","SEC.FSS","Form, Structure, and Sense","relative pronoun choice","Hard","1","multiple_choice","The archivist interviewed the photographer [___] images of the strike had appeared in several local newspapers.","Which choice completes the text with the correct relative pronoun?","who","whom","whose","which","C","3","“Whose” correctly shows possession: the images belonged to or were made by the photographer.","55","none","{}","","","","","","Form, Structure, and Sense","Form, Structure, and Sense","sec grammar arch:SEC-FSS-056 sim:SEC.FSS:relative_pronoun_choice:A._single-trap_version fp:85b988c56663 ctx:CTX-GRM-012 tier:SEC3"
"SAT_RW_25","rw_section_v1","batch_25","RW adaptive practice","RW25-M2-Q21","RW","2","hard","21","Standard English Conventions","Form, Structure, and Sense","SEC.FSS","Form, Structure, and Sense","comparison logic","Hard","1","multiple_choice","The energy use of the new kiln is lower than [___].","Which choice completes the text so that the comparison is logical?","the older model","those of the older model","the older model’s efficiency","that of the older model","D","4","The sentence compares energy use with energy use, so “that of the older model” is logical and grammatical.","55","none","{}","","","","","","Form, Structure, and Sense","Form, Structure, and Sense","sec grammar arch:SEC-FSS-040 sim:SEC.FSS:comparison_logic:E._expanded_syntax fp:5b061700614d ctx:CTX-GRM-013 tier:SEC4"
"SAT_RW_25","rw_section_v1","batch_25","RW adaptive practice","RW25-M2-Q22","RW","2","hard","22","Standard English Conventions","Form, Structure, and Sense","SEC.FSS","Form, Structure, and Sense","verb tense sequence","Hard","1","multiple_choice","By the time the second expedition reached the glacier, the first team [___] its sensors for three months.","Which choice completes the text with the correct sequence of verb tenses?","operates","will operate","had been operating","is operating","C","3","The past perfect progressive “had been operating” correctly describes an action already ongoing before another past event.","55","none","{}","","","","","","Form, Structure, and Sense","Form, Structure, and Sense","sec grammar arch:SEC-FSS-010 sim:SEC.FSS:verb_tense_sequence:E._expanded_syntax fp:b4ca81d4e9e6 ctx:CTX-GRM-014 tier:SEC4"
"SAT_RW_25","rw_section_v1","batch_25","RW adaptive practice","RW25-M2-Q23","RW","2","hard","23","Expression of Ideas","Transitions","RW.TR","Transitions","qualification transition","Hard","1","multiple_choice","Researchers found that the new coating reduced heat loss in laboratory tests. [___] they cautioned that outdoor trials were still needed because wind and rain could affect performance.","Which transition best signals the caution that follows?","Therefore,","Even so,","For example,","Similarly,","B","2","The second sentence qualifies the positive result by adding a caution, so “Even so,” is appropriate.","55","none","{}","","","","","","Transitions","Transitions","passage:R036 arch:RW_TR_004 sim:rw_transitions_paired_text_relation fp:47bbf66058e2"
"SAT_RW_25","rw_section_v1","batch_25","RW adaptive practice","RW25-M2-Q24","RW","2","hard","24","Expression of Ideas","Transitions","RW.TR","Transitions","reinforcement transition","Hard","1","multiple_choice","The poet’s early notebooks reveal her interest in astronomy. [___] her later essays frequently compare poetic form to the movement of planets.","Which transition best connects the second sentence to a related point in the first?","Instead,","However,","Likewise,","As a result,","C","3","The second sentence adds a related example of the poet's interest in astronomy, so “Likewise,” fits.","55","none","{}","","","","","","Transitions","Transitions","passage:R037 arch:RW_TR_005 sim:rw_transitions_evidence_based_inference fp:6c3a7f93ab64"
"SAT_RW_25","rw_section_v1","batch_25","RW adaptive practice","RW25-M2-Q25","RW","2","hard","25","Expression of Ideas","Transitions","RW.TR","Transitions","cause transition","Hard","1","multiple_choice","The trial garden used sensors to release water only when soil moisture dropped below a set point. [___] the garden used less water than neighboring plots irrigated on a fixed schedule.","Which transition best indicates that the second sentence is a result of the first?","Consequently,","Nevertheless,","In other words,","For example,","A","1","The lower water use is a result of sensor-based irrigation, so “Consequently,” is logical.","55","none","{}","","","","","","Transitions","Transitions","passage:R038 arch:RW_TR_006 sim:rw_transitions_main_claim fp:5d72f8aa08ff"
"SAT_RW_25","rw_section_v1","batch_25","RW adaptive practice","RW25-M2-Q26","RW","2","hard","26","Expression of Ideas","Rhetorical Synthesis","RW.RS","Rhetorical Synthesis","select relevant details","Hard","1","multiple_choice","While researching a topic, a student has taken the following notes: In 1973, artist Betye Saar created The Liberation of Aunt Jemima; the assemblage includes found objects; it challenges racist stereotypes in American visual culture; Saar’s work helped shape later conversations about representation in art.","The student wants to describe the artwork’s significance. Which choice most effectively uses relevant information from the notes to accomplish this goal?","Betye Saar created The Liberation of Aunt Jemima in 1973 using materials that are known as found objects.","Found objects appear in assemblage art, and many artists use them to create three-dimensional works.","The Liberation of Aunt Jemima was created in 1973 before later conversations about art took place.","Betye Saar’s 1973 assemblage The Liberation of Aunt Jemima is significant because it uses found objects to challenge racist stereotypes and influence later discussions of representation.","D","4","The correct choice explains the artwork’s significance by connecting its method, challenge to stereotypes, and influence.","55","none","{}","","","","","","Rhetorical Synthesis","Rhetorical Synthesis","passage:R039 arch:RW_RS_004 sim:rw_rhetorical_synthesis_verb_pronoun_agreement fp:200d6161597f"
"SAT_RW_25","rw_section_v1","batch_25","RW adaptive practice","RW25-M2-Q27","RW","2","hard","27","Expression of Ideas","Rhetorical Synthesis","RW.RS","Rhetorical Synthesis","rhetorical synthesis from provided notes","Hard","1","multiple_choice","While researching a topic, a student has taken the following notes: Buses on the route often bunch together downtown; the pilot assigns dispatchers to adjust departure times; drivers receive live updates; riders can see corrected arrival estimates.","The student wants to explain how the pilot program addresses bus bunching and improves the rider experience. Which choice most effectively uses relevant information from the notes to accomplish this goal?","Because riders can see corrected arrival estimates, the buses on the route no longer need drivers or dispatchers downtown.","The pilot program focuses on downtown buses, a route where riders receive live updates about dispatchers.","Drivers receive live updates, and riders can see corrected arrival estimates on a route that often travels downtown.","To reduce downtown bus bunching, the pilot uses dispatchers and live driver updates to adjust departures while giving riders corrected arrival estimates.","D","4","The correct choice connects the dispatching strategy to the problem of bus bunching and to corrected information for riders.","55","none","{}","","","","","","Rhetorical Synthesis","Rhetorical Synthesis","passage:R040 arch:RW_RS_005 sim:rw_rhetorical_synthesis_paired_text_relation fp:6ab7ffa9a453"
"SAT-MATH-25","25","math_v6_batch_25","full_range","SATMATH25-M1-Q01","MATH","1","base","1","Algebra","Linear Equations","ALG_LE_001","Solve a one-variable linear equation with constants on both sides","Solve a one-variable linear equation with constants on both sides","E1","1","multiple_choice","","What is the solution to 4(x−3)+7=3x+5?","−10","5","10","17","C","3","Distribute and combine terms: 4x−12+7=3x+5, so 4x−5=3x+5. Subtracting 3x gives x−5=5, so x=10.","55","none","{}","","","","","","solve a one-variable linear equation with constants on both sides","","math,domain:Algebra,skill:ALG_LE_001,arch:MATH_ARCH_001_LINEAR_EQUATION_ONE_VARIABLE,sim:SIM_LINEAR_EQUATIONS_AND_INEQUALITIES,fp:f5e45927,tier:E1"
"SAT-MATH-25","25","math_v6_batch_25","full_range","SATMATH25-M1-Q02","MATH","1","base","2","Geometry and Trigonometry","Triangles","GEO_TRI_001","Use angle relationships with parallel lines and transversal","Use angle relationships with parallel lines and transversal","E1","1","multiple_choice","","Two parallel lines are cut by a transversal. One angle is labeled (3x+12)° and the corresponding angle is labeled (5x−18)°. What is the degree measure of either of these angles?","33","66","57","123","C","3","Corresponding angles formed by parallel lines are equal, so 3x+12=5x−18. This gives x=15, and the angle measure is 3(15)+12=57°.","55","none","{}","","","","","","use angle relationships with parallel lines and transversal","","math,domain:Geometry and Trigonometry,skill:GEO_TRI_001,arch:MATH_ARCH_084_ANGLE_PAIRS_PARALLEL_LINES,sim:SIM_PARALLEL_LINES_ANGLES,fp:74451478,tier:E1"
"SAT-MATH-25","25","math_v6_batch_25","full_range","SATMATH25-M1-Q03","MATH","1","base","3","Advanced Math","Nonlinear Functions","ADV_NF_002","Evaluate a function at a given input","Evaluate a function at a given input","M1","1","multiple_choice","","If f(x)=2x^2−3x+4, what is f(−2)?","18","6","14","22","A","1","Substitute −2 for x: f(−2)=2(−2)^2−3(−2)+4=8+6+4=18.","70","none","{}","","","","","","evaluate a function at a given input","","math,domain:Advanced Math,skill:ADV_NF_002,arch:MATH_ARCH_063_FUNCTION_EVALUATE,sim:SIM_FUNCTION_NOTATION_AND_VALUES,fp:42df475a,tier:M1"
"SAT-MATH-25","25","math_v6_batch_25","full_range","SATMATH25-M1-Q04","MATH","1","base","4","Problem-Solving and Data Analysis","Ratios Rates and Proportions","PSD_RRP_007","Convert units using one conversion factor","Convert units using one conversion factor","M1","1","multiple_choice","","A recipe uses 3 quarts of broth. If 1 quart is equal to 4 cups, how many cups of broth does the recipe use?","7","9","12","16","C","3","Multiply 3 quarts by 4 cups per quart: 3×4=12 cups.","70","none","{}","","","","","","convert units using one conversion factor","","math,domain:Problem-Solving and Data Analysis,skill:PSD_RRP_007,arch:MATH_ARCH_038_UNIT_CONVERSION_SINGLE,sim:SIM_RATIOS_RATES_PROPORTIONS,fp:7bb2e4b5,tier:M1"
"SAT-MATH-25","25","math_v6_batch_25","full_range","SATMATH25-M1-Q05","MATH","1","base","5","Algebra","Linear Equations","ALG_LE_006","Solve a one-variable linear inequality, including sign reversal","Solve a one-variable linear inequality, including sign reversal","E1","1","multiple_choice","","Which inequality is equivalent to −3(2x−5)>21?","x>−1","x<1","x>6","x<−1","D","4","Distribute to get −6x+15>21. Then −6x>6. Dividing by −6 reverses the inequality, so x<−1.","55","none","{}","","","","","","solve a one-variable linear inequality, including sign reversal","","math,domain:Algebra,skill:ALG_LE_006,arch:MATH_ARCH_023_INEQUALITY_ONE_VARIABLE,sim:SIM_LINEAR_EQUATIONS_AND_INEQUALITIES,fp:00088ea3,tier:E1"
"SAT-MATH-25","25","math_v6_batch_25","full_range","SATMATH25-M1-Q06","MATH","1","base","6","Algebra","Linear Equations","ALG_LE_002","Clear denominators to solve a linear equation with fractional coefficients","Clear denominators to solve a linear equation with fractional coefficients","M1","1","multiple_choice","","What is the solution to (x+4)/3 − (x−2)/6 = 5?","10","20","16","30","B","2","Multiply both sides by 6: 2(x+4)−(x−2)=30. This simplifies to 2x+8−x+2=30, so x+10=30 and x=20.","70","none","{}","","","","","","clear denominators to solve a linear equation with fractional coefficients","","math,domain:Algebra,skill:ALG_LE_002,arch:MATH_ARCH_002_LINEAR_EQUATION_FRACTIONS,sim:SIM_LINEAR_EQUATIONS_AND_INEQUALITIES,fp:0681a015,tier:M1"
"SAT-MATH-25","25","math_v6_batch_25","full_range","SATMATH25-M1-Q07","MATH","1","base","7","Advanced Math","Equivalent Expressions","ADV_EE_001","Simplify expression using exponent rules","Simplify expression using exponent rules","M1","1","student_response","","What is the value of (2^5·2^3)/2^4?","","","","","","","Use exponent rules with the same base: 2^5·2^3=2^8, and 2^8/2^4=2^4=16.","70","none","{}","","","integer","16","0","simplify expression using exponent rules","","math,domain:Advanced Math,skill:ADV_EE_001,arch:MATH_ARCH_067_EXPONENT_RULES_SIMPLIFY,sim:SIM_EXPONENT_RADICALS,fp:45e5810d,tier:M1"
"SAT-MATH-25","25","math_v6_batch_25","full_range","SATMATH25-M1-Q08","MATH","1","base","8","Problem-Solving and Data Analysis","Ratios Rates and Proportions","PSD_RRP_005","Use direct proportionality to scale a quantity","Use direct proportionality to scale a quantity","M1","1","multiple_choice","","The cost y, in dollars, of x identical notebooks varies directly with x. When x=6, the cost is $18. What is the cost, in dollars, when x=11?","24","29","36","33","D","4","Direct variation has the form y=kx. Since 18=6k, k=3 dollars per notebook. When x=11, y=3(11)=33 dollars.","70","none","{}","","","","","","use direct proportionality to scale a quantity","","math,domain:Problem-Solving and Data Analysis,skill:PSD_RRP_005,arch:MATH_ARCH_036_DIRECT_VARIATION,sim:SIM_RATIOS_RATES_PROPORTIONS,fp:58ec8ec2,tier:M1"
