"test_id","exam_version","generation_batch_id","target_score_band","question_id","section","module","route","question_number","content_domain","skill_group","skill_code","skill_label","question_topic","difficulty","scoring_weight","question_type","passage","question","choice_a","choice_b","choice_c","choice_d","correct_answer","correct_choice_index","explanation","time_estimate_sec","visual_type","visual_json","table_markdown","equation_latex","student_response_type","correct_numeric_answer","answer_tolerance","primary_skill","secondary_skill","tags"
"SAT_RW_13","split_batch_v9","13-front","400-800","RW13-M1-Q24","RW","1","base","24","Expression of Ideas","Transitions","RW_TR_009","Select transition that logically connects ideas","cause_effect","Medium","1","multiple_choice","Interviews showed that residents who worked near the central station adopted a new expression earlier than equally distant residents who worked elsewhere. The difference remained when researchers compared people of similar ages and similar lengths of residence in their neighborhoods. Newsletter counts, meanwhile, still showed an outward geographic pattern from the station district. ____ the team added workplace contact to its diffusion model as a second route that could operate alongside neighborhood-to-neighborhood spread.","Which choice best completes the text with a logical transition?","In addition,","As a result,","Nevertheless,","For comparison,","B","2","The interview evidence points to workplace contact as a route of spread, while the newsletter counts leave room for geographic diffusion as well. The team's decision to add workplace contact to the model follows from that evidence, so “As a result” is correct. “In addition” is tempting because the passage contains multiple factors, and “Nevertheless” is tempting because the geographic pattern remains, but neither captures the final sentence's causal relation to the evidence.","45","none","{}","","","","","","Transitions","","rw;arch:RW_TR_009;sim:rw_transitions_cause_effect;passage:R010;fp:b23f07ea7040"
"SAT_RW_13","split_batch_v9","13-front","400-800","RW13-M1-Q25","RW","1","base","25","Expression of Ideas","Rhetorical Synthesis","RW_RS_001","Use notes to achieve a writing goal","revision_goal","Medium","1","multiple_choice","A student wants to compare how two book formats affected readers' study strategies.

- In a class trial, students read the same chapter either in a printed booklet or on a tablet.
- Printed-booklet readers used margin notes more often.
- Tablet readers used the search function more often.
- Both groups earned similar scores on a later quiz.","Which choice most effectively uses the notes to accomplish the stated goal?","Printed-booklet readers used margin notes more often, whereas tablet readers used search more often; despite these different strategies, the groups earned similar quiz scores.","Students who read the chapter in a printed booklet earned much higher quiz scores because they could write in the margins.","Tablet readers used the search function, showing that digital reading eliminates the need for other study strategies.","Both groups read the same chapter, and the class trial compared two formats.","A","1","Choice A directly compares the groups' different study strategies and accurately notes their similar quiz performance. The other choices either make unsupported claims or fail to emphasize the requested comparison.","60","none","{}","","","","","","Rhetorical Synthesis","","rw;arch:RW_RS_001;sim:rw_rhetorical_synthesis_revision_goal;passage:R016;fp:a5ad4a7f2315"
"SAT_RW_13","split_batch_v9","13-front","400-800","RW13-M1-Q26","RW","1","base","26","Expression of Ideas","Rhetorical Synthesis","RW_RS_009","Use notes to achieve a writing goal","contrast","Medium","1","multiple_choice","A student wants to emphasize an unexpected result from a portrait-restoration project.

- Conservators expected cleaning to reveal brighter blue paint in the sitter's coat.
- Cleaning removed a yellowed varnish layer.
- The coat remained muted rather than becoming bright blue.
- Microscopy showed that the painter had mixed gray pigment into the original blue layer.","Which choice best uses the notes to meet the student's stated goal?","Although conservators expected cleaning to reveal a brighter blue coat, the coat remained muted because gray pigment was mixed into the original blue paint.","Removing the yellowed varnish made the sitter's coat much brighter blue, exactly as conservators had predicted.","Microscopy showed that the portrait contained blue paint, and conservators cleaned away a layer of varnish.","The project demonstrated that yellowed varnish is the only reason old blue paint can appear muted.","A","1","Choice A emphasizes the unexpected outcome by contrasting the predicted brighter blue with the coat's continued muted appearance and uses the microscopy result to explain it. The other choices contradict, underuse, or overstate the notes.","60","none","{}","","","","","","Rhetorical Synthesis","","rw;arch:RW_RS_009;sim:rw_rhetorical_synthesis_contrast;passage:E019;fp:363642c2979d"
"SAT_RW_13","split_batch_v9","13-front","400-800","RW13-M1-Q27","RW","1","base","27","Expression of Ideas","Rhetorical Synthesis","RW_RS_010","Use notes to achieve a writing goal","cause_effect","Medium","1","multiple_choice","A student wants to explain a tradeoff identified in a school air-filter pilot.

- Higher-speed fan settings removed airborne particles faster.
- Higher-speed settings also produced more classroom noise.
- Teachers reported that the noisiest setting sometimes disrupted quiet reading.
- A medium setting removed particles more slowly but caused fewer complaints.","Which choice uses the notes most effectively for the stated purpose?","The highest fan setting removed airborne particles faster, so the pilot showed that classrooms should always use the fastest setting.","Teachers preferred the medium setting because it removed airborne particles faster than the highest setting.","The noisiest fan setting sometimes disrupted quiet reading, which was the only outcome measured in the pilot.","Higher fan speed removed particles faster but increased classroom noise, while a medium setting traded some removal speed for fewer complaints.","D","4","Choice D states both sides of the identified tradeoff: faster particle removal at higher speed and reduced noise complaints at medium speed. The other choices omit a side of the tradeoff or contradict the notes.","60","none","{}","","","","","","Rhetorical Synthesis","","rw;arch:RW_RS_010;sim:rw_rhetorical_synthesis_cause_effect;passage:R022;fp:392381374018"
"SAT-RW-13","split_batch_v9","13-back","650-800","RW13-M2-Q01","RW","2","hard","1","Craft and Structure","Words in Context","RW_WIC_007","Determine meaning or function of a word/phrase in context","conditional scope in an ecological restoration claim","Hard","1","multiple_choice","On a tidal island, volunteers replanted cordgrass in channels where winter storms had stripped away vegetation. By midsummer, the replanted plots held more sediment than untreated plots, and juvenile crabs appeared there more often. The restoration coordinator cautioned, however, that the apparent recovery was contingent on keeping a narrow inlet open. During two weeks when drifting sand partly blocked that inlet, water exchanged more slowly with the bay, salinity rose, and several replanted patches browned at their edges. Once crews reopened the channel, tidal exchange increased and the stressed plants resumed growth. The coordinator therefore resisted describing planting alone as the cause of recovery. Instead, she argued that the new vegetation and the inlet's circulation worked together: the grass could trap sediment and provide shelter, but those benefits reliably persisted only while tidal water continued moving through the restored channels.","What does “contingent” contribute to the author's claim about the restoration plan?","It limits the claim by making the planting's success depend on continued tidal circulation.","It treats inlet maintenance as one contributing influence among several rather than as a condition on which the planting's benefits depend.","It signals that the evidence should be regarded cautiously because the restoration was observed at a single tidal island.","It reverses the relationship by presenting tidal circulation as an outcome of plant recovery rather than as a condition for it.","A","1","The passage shows that recovery weakens when the inlet is blocked and resumes when circulation returns, so “contingent” narrows the claim by making the planting's benefits depend on continued tidal exchange. The first distractor understates that dependence, the second turns the issue into generalizability rather than the stated condition, and the third reverses the direction of the relationship.","75","none","{}","","","","","","Words in Context","","rw;passage:E003;arch:RW_WIC_007;sim:rw_words_in_context_verb_pronoun_agreement;fp:2210b0ca446a;surface:SURF_RW_WIC_007;profile:D3;wic;hard_vocab;wic_arch:WIC_PRECISION_EFFECT_01;wic_family:precision_effect;vocab:HV_128;tier:V4;target:contingent"
"SAT-RW-13","split_batch_v9","13-back","650-800","RW13-M2-Q02","RW","2","hard","2","Craft and Structure","Words in Context","RW_WIC_004","Determine meaning or function of a word/phrase in context","qualification of a research conclusion","Hard","1","multiple_choice","A city archive tested whether shorter exhibit labels helped visitors remember details from historical photographs. Visitors who saw the shorter labels recalled more names immediately after leaving the gallery than visitors who saw the original, denser labels. Yet interviews revealed a complication: several people in the short-label group confidently supplied dates that had never appeared in the exhibit, apparently filling gaps from prior knowledge. The archivists therefore decided to temper their initial conclusion that brevity improved learning. They still regarded the recall increase as meaningful, especially because it appeared across three galleries, but they distinguished remembering presented information from feeling certain about an inferred detail. In the final report, the archivists recommended concise labels paired with a small timeline for dates, reasoning that reducing verbal load may aid recall while also leaving visitors vulnerable to confident reconstruction when context is sparse.","Why does the author use “temper” when assessing the archive study's conclusion?","It signals that the recall advantage remains meaningful but must be qualified by evidence of confident reconstruction.","It indicates that the archivists rejected the recall results because visitors in both groups supplied incorrect dates.","It shows that the archivists regarded shorter labels as useful only for dates and not for remembering names.","It implies that the researchers reduced the size of the recall difference by adding a timeline during the original experiment.","A","1","The archivists do not abandon the finding that shorter labels improved name recall; they qualify it because some visitors confidently invented dates. “Temper” captures that reduction in the force of the original conclusion. The distractors overstate rejection, reverse what the labels helped visitors remember, or place the later timeline recommendation inside the original experiment.","75","none","{}","","","","","","Words in Context","","rw;passage:E006;arch:RW_WIC_004;sim:rw_words_in_context_revision_goal;fp:1e1a745e5dcb;surface:SURF_RW_WIC_004;profile:D3;wic;hard_vocab;wic_arch:WIC_CLAIM_FUNCTION_01;wic_family:claim_function;vocab:HV_123;tier:V4;target:temper"
"SAT-RW-13","split_batch_v9","13-back","650-800","RW13-M2-Q03","RW","2","hard","3","Craft and Structure","Words in Context","RW_WIC_009","Determine meaning or function of a word/phrase in context","relationship between complementary historical sources","Hard","1","multiple_choice","When curator Lena Ortiz prepared an exhibition on neighborhood grocery stores, she chose to display owners' account books separately from customers' handwritten recipe cards. She changed course after noticing that both sources recorded the same 1978 sugar shortage from different angles. The ledgers showed abrupt price increases and smaller wholesale orders, while the cards substituted corn syrup or omitted desserts altogether. Ortiz decided to juxtapose the ledgers and cards within each display case rather than group objects by document type. That arrangement lets a visitor move directly from a merchant's numerical record to a household response made during the same week. It also prevents either source from standing in for the whole community: the ledgers reveal purchasing constraints but not how families adapted, and the cards reveal adaptation without showing the commercial pressure behind it. The pairing thus makes the exhibition's argument depend on the relation between distinct kinds of evidence.","How does “juxtapose” shape the relationship between the curator's two kinds of evidence?","It presents the recipe cards as corrections to numerical errors that the account books contain.","It frames the sources as adjacent, complementary records whose differences become informative when visitors compare them directly.","It treats both sources as interchangeable records that independently provide the same complete history of the shortage.","It indicates that the curator arranges the sources chronologically so visitors can determine which document was produced first.","B","2","Ortiz places ledgers and recipe cards together because each reveals a different part of the same shortage: commercial pressure and household adaptation. The relationship depends on direct comparison of unlike evidence. The distractors incorrectly make one source a correction, make the sources interchangeable, or turn the arrangement into a chronology question.","75","none","{}","","","","","","Words in Context","","rw;passage:E018;arch:RW_WIC_009;sim:rw_words_in_context_evidence_based_inference;fp:b922b6828f44;surface:SURF_RW_WIC_009;profile:D4;wic;hard_vocab;wic_arch:WIC_RELATION_FUNCTION_01;wic_family:relation_function;vocab:HV_154;tier:V4;target:juxtapose"
"SAT-RW-13","split_batch_v9","13-back","650-800","RW13-M2-Q04","RW","2","hard","4","Craft and Structure","Words in Context","RW_WIC_011","Determine meaning or function of a word/phrase in context","degree of certainty in an engineering forecast","Hard","1","multiple_choice","An engineering group modeled how a proposed canopy might change wind around a crowded train platform. Their simulation predicted calmer air near the central stairs but stronger gusts beside two narrow exits. The model incorporated five years of local wind records and the station's current geometry, yet it treated future passenger barriers as fixed even though their placement had not been finalized. For that reason, the engineers called the forecast provisional. They did not dismiss the simulation: its repeated concentration of gusts near the exits gave planners a concrete reason to test alternative barrier layouts. Still, the label kept the numerical forecast from sounding like a settled description of conditions the rebuilt station would necessarily produce. The final memo recommended a physical scale test after the barrier design is chosen, especially because small shifts in obstacle placement can redirect air through confined spaces without changing average wind speed across the platform.","What effect does “provisional” have on the presentation of the wind forecast?","It portrays the forecast as too unreliable to justify any testing of alternative barrier layouts.","It suggests that the forecast applies only to temporary weather events rather than to the rebuilt station's design.","It casts the forecast as useful for planning while reserving judgment because an important design feature remains unsettled.","It presents the modeled gusts as a preliminary finding that the engineers expect the physical scale test to confirm exactly.","C","3","The forecast repeatedly identifies a possible gust problem, so the engineers use it to guide planning, but barrier placement is not final. Calling the forecast “provisional” preserves that usefulness while withholding finality. The other choices either dismiss the model, confuse provisional status with short-lived weather, or overstate what a later physical test is expected to do.","75","none","{}","","","","","","Words in Context","","rw;passage:E021;arch:RW_WIC_011;sim:rw_words_in_context_supporting_detail;fp:09393e2b000e;surface:SURF_RW_WIC_011;profile:D4;wic;hard_vocab;wic_arch:WIC_TONAL_EFFECT_01;wic_family:tonal_effect;vocab:HV_207;tier:V4;target:provisional"
"SAT-RW-13","split_batch_v9","13-back","650-800","RW13-M2-Q05","RW","2","hard","5","Craft and Structure","Text Structure and Purpose","RW_TSP_001","Analyze structure or purpose","function of counterevidence in a revised biological explanation","Hard","1","multiple_choice","Biologist Arun Mehta expected a moss species growing on shaded stone walls to lose water more slowly than the same species growing on exposed concrete. His first measurements seemed to confirm that expectation: after a dry afternoon, shaded samples retained substantially more moisture. <u>But when Mehta compared samples at dawn, before direct sunlight reached either surface, the moisture difference nearly disappeared.</u> He then measured wall temperature and found that the exposed concrete stayed warmer for hours after sunset, accelerating evaporation well into the night. These observations led him to revise the original explanation. Shade still mattered during daylight, but the wall's stored heat helped determine how long the difference persisted. Mehta therefore proposed that future surveys record the thermal properties of the surfaces beneath the moss rather than classify sites simply as sunny or shaded. The revised approach treats light exposure and heat retention as related but distinct influences on water loss.","What is the main function of the underlined sentence in the passage?","It establishes that the exposed samples were collected from a different moss species than the shaded samples.","It provides the strongest evidence that direct sunlight has no effect on moss moisture at any time of day.","It introduces evidence that weakens a simple shade-based explanation and motivates attention to heat retained by the wall.","It describes the final measurement procedure Mehta recommends for future surveys of moss sites.","C","3","The underlined dawn comparison shows that the daytime moisture gap nearly vanishes before direct sunlight, complicating the original shade-only explanation. That result prompts Mehta to examine retained wall heat. The other choices invent a species difference, overgeneralize the dawn result into a claim about all sunlight effects, or confuse an intermediate observation with the later recommendation.","75","none","{}","","","","","","Text Structure and Purpose","","rw;passage:E036;arch:RW_TSP_001;sim:rw_text_structure_and_purpose_purpose_sentence;fp:c9946a6c22db;surface:SURF_RW_TSP_001;profile:D3"
"SAT-RW-13","split_batch_v9","13-back","650-800","RW13-M2-Q06","RW","2","hard","6","Craft and Structure","Text Structure and Purpose","RW_TSP_011","Analyze structure or purpose","contrastive structure in a musical rehearsal account","Hard","1","multiple_choice","At a chamber-music rehearsal, a quartet spent most of the morning balancing the opening movement, whose rapid exchanges made small timing differences conspicuous. The players repeatedly stopped to coordinate entrances and agreed on unusually precise bow strokes. In the slower second movement, however, the violinist deliberately allowed several phrases to begin a fraction later than the others expected. Rather than treating those delays as mistakes, the cellist responded by extending the preceding note, and the ensemble gradually made the hesitation part of the movement's character. A reviewer attending the rehearsal later observed that the quartet pursued two kinds of unity: exact synchronization where the music depended on interlocking motion, and responsive flexibility where a phrase could gain weight from temporary imbalance. Neither approach is treated as superior; each answers a different musical demand. The performers instead adjust their coordination to the needs of each section.","Which choice best describes how the passage is organized?","It contrasts the two movements to argue that slower music requires stricter synchronization than rapid music.","It describes two timing strategies, then attributes their difference mainly to the violinist's unwillingness to follow the other players.","It compares exact synchronization with responsive flexibility but treats the latter as a temporary rehearsal technique the quartet intends to eliminate.","It contrasts two rehearsal situations to show that the quartet adapts its form of coordination to different musical demands.","D","4","The passage contrasts precise synchronization in the rapid opening movement with responsive flexibility in the slower movement, then interprets both as appropriate forms of coordination. The correct choice captures that overall structure. The distractors either reverse which movement uses stricter synchronization, invent interpersonal resistance, or wrongly treat the flexible timing as a defect to be removed.","75","none","{}","","","","","","Text Structure and Purpose","","rw;passage:E051;arch:RW_TSP_011;sim:rw_text_structure_and_purpose_contrast;fp:9ebd120ae307;surface:SURF_RW_TSP_011;profile:D3"
"SAT-RW-13","split_batch_v9","13-back","650-800","RW13-M2-Q07","RW","2","hard","7","Craft and Structure","Text Structure and Purpose","RW_TSP_012","Analyze structure or purpose","function of a discrepancy pattern in historical analysis","Hard","1","multiple_choice","Historian Mireya Santos studied a set of nineteenth-century shipping notices that listed expected arrival dates for cargo vessels. At first, the notices seemed useful mainly as schedules. Santos then matched them with merchants' letters written after the ships actually reached port. <u>The mismatches between announced and actual arrivals became evidence rather than noise: repeated delays clustered in months when prevailing winds opposed the route into the harbor.</u> The letters also showed that merchants responded by ordering larger reserves of flour and lamp oil before those months. Santos used the two kinds of records differently. The notices supplied a regular sequence against which delay could be measured, while the letters revealed how people interpreted and acted on those delays. Together, the sources allowed her to connect a recurring environmental constraint with a commercial response without assuming that every late ship produced the same reaction or that wind was the sole cause of delay.","How does the underlined sentence contribute to the historian's argument?","It shows that merchants deliberately falsified announced arrival dates so competitors would misjudge the supply of goods.","It establishes that wind was responsible for every delayed ship mentioned in the merchants' letters.","It explains why Santos discarded the shipping notices and relied on the letters as the more accurate source.","It converts discrepancies between the two record types into a recurring pattern that can be connected to seasonal wind conditions.","D","4","The underlined sentence makes the arrival mismatches analytically useful by showing that they cluster when winds oppose the harbor route. That pattern supports the later connection between environmental conditions and commercial preparation. The distractors invent deception, overstate wind as the sole cause, or reverse the passage's use of both source types.","75","none","{}","","","","","","Text Structure and Purpose","","rw;passage:E066;arch:RW_TSP_012;sim:rw_text_structure_and_purpose_cause_effect;fp:9cf632c9b331;surface:SURF_RW_TSP_012;profile:D4"
"SAT-RW-13","split_batch_v9","13-back","650-800","RW13-M2-Q08","RW","2","hard","8","Craft and Structure","Cross-Text Connections","RW_CTC_006","Compare claims across paired texts","qualification of adaptive reuse as a means of preserving public memory","Hard","1","multiple_choice","Text 1:
Architect Nia Wallace argues that converting old warehouses into housing can preserve a district's visual memory better than replacing the buildings. She notes that thick brick walls, loading bays, and irregular window spacing record the structures' industrial use even after interiors are redesigned. For Wallace, adaptation is valuable partly because residents encounter traces of earlier work in ordinary spaces.

Text 2:
Planner Emil Kwan agrees that reused warehouses can carry historical associations, but he warns that visible remnants do not by themselves preserve public memory. If conversion removes street-level access, former workers and longtime neighbors may lose places where shared stories were exchanged. Kwan therefore favors projects that pair private apartments with publicly accessible courtyards, exhibits, or meeting rooms, so that physical traces remain connected to community use.","Based on the texts, how would Kwan most likely respond to Wallace's view of warehouse conversion?","He would agree that reused physical features can evoke a district's past but argue that continued public access is also important for sustaining shared memory.","He would reject adaptive reuse because industrial features lose all historical meaning once a building contains private housing.","He would agree that visible industrial features preserve memory and therefore see public courtyards or exhibits as unnecessary additions.","He would argue that public meeting spaces matter chiefly because they make it easier to remove industrial features from converted buildings.","A","1","Kwan accepts Wallace's point that physical traces can carry history, but he qualifies it by insisting that public access and community use help keep those traces connected to shared memory. The distractors either erase his agreement, ignore his qualification, or reverse his reason for favoring public spaces.","75","none","{}","","","","","","Cross-Text Connections","","rw;passage:E015;arch:RW_CTC_006;sim:rw_cross_text_connections_paired_text_relation;fp:456ddd7e0981;surface:SURF_RW_CTC_006;profile:D4"
"SAT-RW-13","split_batch_v9","13-back","650-800","RW13-M2-Q09","RW","2","hard","9","Information and Ideas","Central Ideas and Details","RW_CID_001","Identify main idea, key detail, or summary","germination strategies under urban heat","Hard","1","multiple_choice","Ecologists tracking a desert annual plant noticed that seeds collected from hotter neighborhoods did not simply germinate earlier under warm laboratory conditions. Instead, many remained dormant until they experienced a brief sequence of cooler nights followed by rain. Seeds from cooler outskirts responded more directly to moisture alone. Genetic analysis found modest differences among populations, but transplant experiments complicated a purely genetic explanation: when plants from both areas produced seeds in the same greenhouse, some of the neighborhood differences persisted, while others narrowed. The researchers argue that urban heat has not produced a single, fixed germination strategy. Rather, populations appear to combine inherited tendencies with effects of the environment in which parent plants develop. This flexibility could matter as rainfall becomes less predictable, because a cue that delays germination may protect seeds from emerging after an isolated storm while still allowing local populations to respond differently to temperature patterns.","Which choice best states the main idea of the passage?","Seeds from hotter neighborhoods have evolved to germinate whenever rain occurs, whereas seeds from cooler areas require a preceding sequence of cool nights.","Urban populations of the plant appear to use germination strategies shaped by both inherited tendencies and parental growing conditions rather than by a single fixed response to heat.","The greenhouse experiment proves that neighborhood differences in germination are entirely environmental and do not involve inherited variation.","Temperature has little influence on germination because moisture alone determined whether most seeds from both populations emerged.","B","2","The passage emphasizes a mixed explanation: genetic differences are modest, and common-greenhouse results show that some neighborhood differences persist while others narrow. The correct choice captures inherited and parental-environment effects together. The distractors reverse the cue patterns, eliminate one source of variation too strongly, or dismiss temperature despite explicit evidence that temperature sequence matters.","75","none","{}","","","","","","Central Ideas and Details","","rw;passage:R002;arch:RW_CID_001;sim:rw_central_ideas_and_details_main_claim;fp:f245bd058058;surface:SURF_RW_CID_001;profile:D3"
"SAT-RW-13","split_batch_v9","13-back","650-800","RW13-M2-Q10","RW","2","hard","10","Information and Ideas","Central Ideas and Details","RW_CID_003","Identify main idea, key detail, or summary","benefits and limitations of tactile museum replicas","Hard","1","multiple_choice","A museum created highly detailed replicas of several carved stone panels so visitors could touch patterns that were protected behind glass on the originals. In exit interviews, many visitors said the replicas helped them understand differences in depth and texture that photographs had not conveyed. Yet curators noticed that some visitors assumed every irregularity on the replicas matched the ancient surfaces exactly. In fact, the scanning process had smoothed tiny cracks, and the printing material could not reproduce the stone's grain. The museum responded not by removing the replicas but by changing how they were introduced. New labels identified which features came directly from scans and which resulted from fabrication limits, while a nearby image magnified details present only on the original. The revised display treats tactile access as a powerful interpretive tool whose usefulness increases when the museum also makes the replica's departures from the source visible.","Which choice best captures the passage's central claim about the museum replicas?","Because visitors preferred touching replicas to viewing photographs, museums should replace protected originals with fabricated versions whenever possible.","The replicas communicate texture accurately enough that labels about scanning and printing limitations mainly distract from visitors' tactile experience.","Tactile replicas can deepen visitors' understanding, but their value is greatest when displays also identify where fabrication departs from the original objects.","Replicas are most useful for teaching visitors about digital fabrication rather than about the carved features of protected objects.","C","3","Visitors gained information about depth and texture from touch, but some misread fabrication artifacts as original features. The museum improves the display by explaining those limits. The correct answer preserves both benefits and qualification. The distractors overgeneralize replacement, deny the need for caveats, or shift the display's purpose away from interpreting the carved panels.","75","none","{}","","","","","","Central Ideas and Details","","rw;passage:R014;arch:RW_CID_003;sim:rw_central_ideas_and_details_contrast;fp:d6b047c0700c;surface:SURF_RW_CID_003;profile:D3"
"SAT-RW-13","split_batch_v9","13-back","650-800","RW13-M2-Q11","RW","2","hard","11","Information and Ideas","Central Ideas and Details","RW_CID_004","Identify main idea, key detail, or summary","floodplain side-channel reconnection and maintenance","Hard","1","multiple_choice","Engineers restoring a river floodplain reopened two abandoned side channels that had been cut off by old embankments. During moderate floods, water began entering the side channels before the main river reached the height that previously sent water across nearby fields. Sensors showed that peak water levels downstream fell slightly, but the timing of the peak changed more noticeably: the highest flow arrived later because some water moved through the longer side-channel routes. The channels also deposited fine sediment in newly wetted areas, gradually raising small bars along their margins. Those bars reduced storage space in one channel after three seasons, so the engineers cleared only a narrow section rather than dredging the entire route. The project suggests that reconnecting floodplain channels can alter both where and when floodwater moves, but the effect is not permanent without maintenance because the restored flow itself reshapes the channels that provide temporary storage.","Which choice best summarizes the passage's account of reopening the side channels?","Reopening the channels lowers downstream peak water levels primarily because the side channels permanently store fine sediment instead of returning water to the river.","The project shows that delaying a flood peak is less useful than lowering its height, so the engineers plan to close the side channels after three seasons.","Sediment deposition demonstrates that the embankments had originally increased the channels' storage capacity and should therefore be rebuilt in narrow sections.","Reconnection changes the route and timing of floodwater, but sediment deposited by the restored flow can reduce storage capacity and make selective maintenance necessary.","D","4","The side channels take in floodwater earlier and route some water along longer paths, delaying the peak; over time, deposited sediment reduces storage in one channel, prompting limited clearing. The correct choice integrates both effects. The distractors misstate the role of sediment, invent a plan to close the channels, or reverse what the embankments did.","75","none","{}","","","","","","Central Ideas and Details","","rw;passage:R026;arch:RW_CID_004;sim:rw_central_ideas_and_details_cause_effect;fp:c8ccbff5291a;surface:SURF_RW_CID_004;profile:D4"
"SAT-RW-13","split_batch_v9","13-back","650-800","RW13-M2-Q12","RW","2","hard","12","Information and Ideas","Command of Evidence","RW_COE_011","Use textual or quantitative evidence","heat-visibility tradeoff in bus shelter design","Hard","1","multiple_choice","A transit agency is considering a translucent roof for bus platforms that become uncomfortably hot in summer. Designers argue that a patterned coating could reduce direct solar heating while preserving the clear sightlines riders value for seeing approaching buses and nearby signs. A darker, opaque roof would block more sunlight, but earlier surveys showed that riders disliked structures that made the platform feel enclosed. The translucent design therefore aims for a tradeoff rather than the lowest possible temperature. Engineers built two full-size test shelters, one with the patterned coating and one with ordinary clear panels, and asked riders to complete visibility tasks while temperature sensors recorded seat and floor surfaces. The agency's conclusion would be strongest if the coated shelter demonstrably reduced heat exposure without imposing the visibility cost associated with more opaque shading. The designers plan to compare both outcomes before choosing a material for systemwide installation.","Which finding would most directly support the agency's conclusion that the patterned translucent roof achieves the intended tradeoff?","Compared with the clear-panel shelter, the coated shelter had cooler surfaces, but riders completed visibility tasks less accurately.","The coated shelter transmitted less sunlight than the clear shelter during midday, while visibility-task performance was not recorded.","Compared with the clear-panel shelter, the coated shelter had cooler seat and floor surfaces while riders completed visibility tasks with nearly the same accuracy.","Riders completed visibility tasks with similar accuracy in the coated and clear shelters, but their seat and floor temperatures were nearly identical.","C","3","The target conclusion has two parts: reducing heat exposure and preserving visibility. The correct finding directly shows both relative to the clear shelter. The first distractor shows cooling but also a visibility cost, the second supports reduced solar transmission without establishing visibility performance, and the third preserves visibility but does not show a meaningful cooling benefit.","75","none","{}","","","","","","Command of Evidence","","rw;passage:R047;arch:RW_COE_011;sim:rw_command_of_evidence_evidence_based_inference;fp:50cecbe8dfd7;surface:SURF_RW_COE_011;profile:D4"
"SAT-RW-13","split_batch_v9","13-back","650-800","RW13-M2-Q13","RW","2","hard","13","Information and Ideas","Command of Evidence","RW_COE_001","Use textual or quantitative evidence","acoustic cues in reef-fish settlement","Hard","1","multiple_choice","Marine biologists have proposed that young reef fish use the low-frequency sounds of active reefs when choosing where to settle after drifting in open water. The idea is plausible because snapping shrimp, feeding fish, and moving water create a distinctive acoustic environment around healthy reefs. However, sound could merely coincide with other cues, such as odor or light, that actually guide settlement. To separate these possibilities, a research group placed identical artificial shelters on a sandy seabed far from natural reef structure. Some shelters played recordings from active reefs, some played recordings from quiet sand flats, and others had silent speakers. The researchers kept shelter shape, depth, and lighting similar across treatments. Evidence for a specifically acoustic role would need to show that settlement differed with the playback itself, not simply that fish preferred one physical location or arrived during a particular tide.","Which finding would provide the strongest evidence that reef sound itself influences where young fish settle?","More fish arrived at all shelters on nights when the tide was strongest, regardless of which recording was played.","Shelters playing active-reef recordings attracted more settlers than both quiet-flat playback shelters and silent-speaker shelters under otherwise similar conditions.","Fish near natural reefs settled most often in shelters that were closer to living coral than to open sand.","Active-reef recordings contained more low-frequency sound than quiet-flat recordings, even though settlement was not measured during those playback trials.","B","2","Because the shelters are physically similar and far from natural reef structure, a consistent settlement increase specifically at active-reef playback shelters would isolate sound as the differing cue. The other findings concern tide, proximity to natural coral, or acoustic differences without a behavioral response, so they do not directly show that playback affects settlement.","75","none","{}","","","","","","Command of Evidence","","rw;passage:R053;arch:RW_COE_001;sim:rw_command_of_evidence_supporting_detail;fp:23512afde387;surface:SURF_RW_COE_001;profile:D3"
"SAT-RW-13","split_batch_v9","13-back","650-800","RW13-M2-Q14","RW","2","hard","14","Information and Ideas","Inferences","RW_INF_010","Draw supported conclusions","visual conditions and salmon route choice","Hard","1","multiple_choice","At a coastal hatchery, juvenile salmon were offered two routes from a holding pool to a larger channel. One route passed beneath a strip of overhead cover; the other was open to the sky. On bright days, most fish used the covered route, but on overcast days the preference weakened. When researchers placed a dark panel beside the open route without covering it, fish did not shift toward that route, suggesting that the response was not simply attraction to a dark object. Water speed and temperature were kept nearly equal between routes. The researchers also found that fish hesitated longer at the entrance to the open route when a moving shadow crossed the pool. Because overhead cover can both reduce brightness and conceal fish from aerial predators, the observations do not identify a single mechanism. They do, however, indicate that the fishes' route choice is sensitive to visual conditions above the water rather than to route geometry alone.","Which inference is best supported by the passage?","The fish treat overhead cover chiefly as a temperature cue, since the covered route became more attractive on bright days.","The fish are attracted to dark visual features themselves, because both the overhead cover and the side panel created darker areas beside a route.","The fish respond specifically to moving aerial shadows rather than to steady overhead cover, because hesitation increased when a shadow crossed the pool.","The salmon's route preference is influenced at least partly by visual conditions overhead, although the observations do not determine whether brightness reduction or perceived protection is the main cause.","D","4","Preference strengthens on bright days, weakens on overcast days, is not reproduced by a dark side panel, and hesitation increases with a moving overhead shadow. Together these cues support sensitivity to overhead visual conditions while leaving brightness reduction versus perceived protection unresolved. The distractors each preserve a real observation but overassign the response to temperature, darkness itself, or moving shadows alone.","75","none","{}","","","","","","Inferences","","rw;passage:R065;arch:RW_INF_010;sim:rw_inferences_evidence_based_inference;fp:19828d0b090f;surface:SURF_RW_INF_010;profile:D3"
